"Dist Code","Year","State Code","State Name","Dist Name","TOTAL AREA (1000 ha)","FOREST AREA (1000 ha)","BARREN AND UNCULTIVABLE LAND AREA (1000 ha)","LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha)","CULTIVABLE WASTE LAND AREA (1000 ha)","PERMANENT PASTURES AREA (1000 ha)","OTHER FALLOW AREA (1000 ha)","CURRENT FALLOW AREA (1000 ha)","NET CROPPED AREA (1000 ha)","GROSS CROPPED AREA (1000 ha)","CROPING INTENSITY (Percent)"
"36","2001","6","Madhya Pradesh","Khandwa (East Nimar)","1118.36","511.86","14.64","62.69","1.2","68.55","15.03","8.38","435.97","503.58","115.51"
"36","2002","6","Madhya Pradesh","Khandwa (East Nimar)","1118.36","511.95","15.02","69.34","1.25","67.02","14.77","8.01","430.96","515.22","119.55"
"36","2003","6","Madhya Pradesh","Khandwa (East Nimar)","775.62","309.3","8.6","67.86","0.19","54.42","11.96","5.99","317.27","393.71","124.09"
"36","2004","6","Madhya Pradesh","Khandwa (East Nimar)","775.62","309.52","8.7","76.63","0.49","54.59","11.0","7.4","307.24","386.32","125.74"
"36","2005","6","Madhya Pradesh","Khandwa (East Nimar)","775.62","309.5","8.8","79.92","0.23","54.99","11.58","6.13","304.4","381.74","125.41"
"36","2006","6","Madhya Pradesh","Khandwa (East Nimar)","775.62","309.5","8.39","82.6","0.16","54.83","12.04","5.72","302.51","385.84","127.55"
"36","2007","6","Madhya Pradesh","Khandwa (East Nimar)","775.62","309.5","8.31","82.61","0.21","55.52","12.08","5.61","301.93","389.84","129.12"
"36","2008","6","Madhya Pradesh","Khandwa (East Nimar)","775.62","309.5","8.63","89.18","0.17","54.44","12.12","5.08","300.62","389.45","129.55"
"36","2009","6","Madhya Pradesh","Khandwa (East Nimar)","775.62","309.5","8.54","90.17","0.07","54.01","11.47","4.58","301.42","400.39","132.83"
"36","2010","6","Madhya Pradesh","Khandwa (East Nimar)","775.62","309.5","8.32","90.01","0.07","52.57","11.73","4.18","303.41","416.29","137.2"
"36","2011","6","Madhya Pradesh","Khandwa (East Nimar)","775.62","309.5","8.22","90.46","0.07","51.35","10.46","3.42","306.31","424.19","138.48"
"36","2012","6","Madhya Pradesh","Khandwa (East Nimar)","775.62","305.28","8.27","92.24","0.07","51.31","9.5","3.65","305.26","438.1","143.52"
"36","2013","6","Madhya Pradesh","Khandwa (East Nimar)","775.62","305.32","8.29","93.59","0.0","49.08","9.15","6.31","303.83","451.47","148.59"
"36","2014","6","Madhya Pradesh","Khandwa (East Nimar)","775.62","305.32","8.29","93.78","0.0","50.72","9.72","4.57","303.19","455.35","150.19"
"36","2015","6","Madhya Pradesh","Khandwa (East Nimar)","775.62","305.32","7.38","88.79","0.0","58.99","8.65","4.79","301.65","453.02","150.18"
"36","2016","6","Madhya Pradesh","Khandwa (East Nimar)","775.62","305.32","7.38","88.79","-1.0","55.69","8.58","4.26","305.56","457.81","149.83"
"36","2017","6","Madhya Pradesh","Khandwa (East Nimar)","775.62","305.32","7.38","88.79","0.0","54.99","8.0","4.04","307.06","492.35","160.34"
"36","2018","6","Madhya Pradesh","Khandwa (East Nimar)","775.62","305.32","7.53","92.24","0.0","51.8","8.6","5.47","306.23","515.41","168.31"
"36","2019","6","Madhya Pradesh","Khandwa (East Nimar)","775.62","305.32","7.38","93.59","0.0","51.29","10.14","5.58","307.07","552.39","179.89"
"36","2020","6","Madhya Pradesh","Khandwa (East Nimar)","775.62","305.32","7.39","93.78","0.0","51.29","10.14","5.58","317.87","591.91","186.21"
"37","2000","6","Madhya Pradesh","Sehore","934.25","216.66","8.92","68.02","20.54","76.38","5.42","16.35","521.91","655.85","125.66"
"37","2001","6","Madhya Pradesh","Sehore","934.25","216.69","12.29","67.57","20.22","70.54","5.82","8.98","532.1","772.52","145.18"
"37","2002","6","Madhya Pradesh","Sehore","934.25","217.0","13.24","69.26","18.71","68.82","7.26","9.75","530.17","747.39","140.97"
"37","2003","6","Madhya Pradesh","Sehore","934.25","216.71","12.29","69.85","16.2","70.99","8.06","5.67","534.46","801.62","149.99"
"37","2004","6","Madhya Pradesh","Sehore","934.25","216.9","12.28","69.78","14.66","72.22","7.94","3.36","537.07","831.92","154.9"
"37","2005","6","Madhya Pradesh","Sehore","934.25","216.65","11.63","69.7","17.89","68.88","7.75","4.29","537.43","802.01","149.23"
"37","2006","6","Madhya Pradesh","Sehore","934.25","174.34","11.98","69.1","17.65","69.99","7.07","3.24","538.53","832.47","154.58"
"37","2007","6","Madhya Pradesh","Sehore","934.25","174.34","11.94","69.84","16.64","70.56","6.88","3.64","538.0","867.08","161.17"
"37","2008","6","Madhya Pradesh","Sehore","934.25","173.89","11.93","70.83","17.34","64.5","12.04","3.14","538.02","860.92","160.02"
"37","2009","6","Madhya Pradesh","Sehore","934.25","173.89","13.07","73.63","14.15","62.75","10.04","2.59","542.02","894.78","165.08"
"37","2010","6","Madhya Pradesh","Sehore","934.25","174.34","13.31","73.69","11.71","59.79","6.21","1.41","551.53","930.21","168.66"
"37","2011","6","Madhya Pradesh","Sehore","934.25","174.34","13.35","74.15","12.75","59.05","5.98","1.66","550.76","936.37","170.01"
"37","2012","6","Madhya Pradesh","Sehore","934.25","216.51","13.28","74.89","11.81","57.65","5.05","1.66","553.35","975.5","176.29"
"37","2013","6","Madhya Pradesh","Sehore","934.25","216.52","13.49","75.67","10.82","57.02","5.14","1.27","554.26","1008.06","181.87"
"37","2014","6","Madhya Pradesh","Sehore","934.25","216.72","13.56","75.83","10.68","58.43","5.24","1.78","551.96","1003.84","181.87"
"37","2015","6","Madhya Pradesh","Sehore","934.25","216.27","13.66","77.1","11.14","60.15","5.15","2.38","548.33","983.83","179.42"
"37","2016","6","Madhya Pradesh","Sehore","934.25","216.26","13.54","77.57","11.03","61.25","5.57","1.48","547.5","997.28","182.15"
"37","2017","6","Madhya Pradesh","Sehore","934.25","216.7","13.53","76.74","10.82","59.86","4.85","1.37","550.34","1070.41","194.5"
"37","2018","6","Madhya Pradesh","Sehore","934.25","216.7","13.53","75.75","9.83","49.7","3.69","1.66","561.8","1083.92","192.94"
"37","2019","6","Madhya Pradesh","Sehore","930.25","212.69","13.46","76.31","9.9","50.15","3.39","0.93","561.92","1125.61","200.32"
"37","2020","6","Madhya Pradesh","Sehore","934.25","216.69","18.03","80.48","17.3","32.83","9.71","7.12","557.88","1167.14","209.21"
"38","2000","6","Madhya Pradesh","Raisen","848.75","333.43","3.55","39.07","13.66","26.96","2.95","2.46","426.56","517.98","121.43"
"38","2001","6","Madhya Pradesh","Raisen","848.75","333.68","3.59","39.51","14.52","24.02","2.91","2.07","428.34","518.86","121.13"
"38","2002","6","Madhya Pradesh","Raisen","848.75","333.68","3.65","39.62","13.14","24.63","2.99","2.1","428.83","501.55","116.96"
"38","2003","6","Madhya Pradesh","Raisen","848.75","333.67","3.62","39.48","12.74","24.34","3.09","1.2","430.5","500.04","116.15"
"38","2004","6","Madhya Pradesh","Raisen","848.75","333.67","3.61","39.64","12.51","24.28","3.25","0.86","430.82","509.41","118.24"
"38","2005","6","Madhya Pradesh","Raisen","848.75","333.67","3.55","39.7","12.09","24.48","3.06","1.05","431.04","507.38","117.71"
"38","2006","6","Madhya Pradesh","Raisen","848.75","116.67","3.55","39.71","12.12","24.54","3.06","0.87","431.1","510.37","118.39"
"38","2007","6","Madhya Pradesh","Raisen","848.75","116.67","3.53","39.82","11.82","24.49","2.62","0.67","432.02","562.42","130.18"
"38","2008","6","Madhya Pradesh","Raisen","848.75","116.65","3.5","39.8","10.19","24.46","2.67","0.91","433.48","561.88","129.62"
"38","2009","6","Madhya Pradesh","Raisen","848.75","114.95","3.59","41.48","9.06","24.72","2.0","0.73","453.12","581.4","128.31"
"38","2010","6","Madhya Pradesh","Raisen","848.75","116.67","3.62","39.93","8.51","25.59","1.89","0.78","434.66","607.45","139.75"
"38","2011","6","Madhya Pradesh","Raisen","848.75","114.97","3.62","41.62","7.76","25.74","1.88","0.65","435.4","633.97","145.61"
"38","2012","6","Madhya Pradesh","Raisen","848.75","333.67","3.62","39.91","7.55","25.9","1.95","0.8","435.24","667.4","153.34"
"38","2013","6","Madhya Pradesh","Raisen","848.75","333.67","3.62","40.09","7.85","26.04","2.03","1.25","434.09","719.47","165.74"
"38","2014","6","Madhya Pradesh","Raisen","848.75","333.67","3.62","40.09","7.13","26.16","2.29","0.85","434.83","680.5","156.5"
"38","2015","6","Madhya Pradesh","Raisen","848.75","333.67","3.56","40.73","9.03","26.16","1.99","3.04","430.45","709.93","164.93"
"38","2016","6","Madhya Pradesh","Raisen","848.75","333.67","3.56","40.75","7.95","26.31","2.03","1.15","433.22","695.79","160.61"
"38","2017","6","Madhya Pradesh","Raisen","848.75","333.67","3.56","40.75","7.09","26.27","2.16","2.03","433.12","722.95","166.92"
"38","2018","6","Madhya Pradesh","Raisen","848.75","333.67","3.56","39.91","7.51","26.37","2.51","3.18","431.06","751.95","174.44"
"38","2019","6","Madhya Pradesh","Raisen","848.75","333.67","3.56","40.09","10.62","26.26","5.36","3.08","425.29","783.58","184.24"
"38","2020","6","Madhya Pradesh","Raisen","848.75","333.67","3.56","40.09","5.09","26.37","2.28","1.56","435.33","808.02","185.61"
"39","2000","6","Madhya Pradesh","Vidisha","730.2","108.17","9.52","36.72","9.81","26.17","2.85","4.01","532.86","627.32","117.73"
"39","2001","6","Madhya Pradesh","Vidisha","730.2","108.47","9.49","36.66","9.79","25.01","3.21","3.67","533.81","653.2","122.37"
"39","2002","6","Madhya Pradesh","Vidisha","730.2","108.47","9.63","36.26","9.14","15.94","4.14","4.56","541.97","656.66","121.16"
"39","2003","6","Madhya Pradesh","Vidisha","730.2","108.5","9.68","36.8","15.49","18.52","3.25","2.81","535.04","672.36","125.67"
"39","2004","6","Madhya Pradesh","Vidisha","730.2","108.55","9.67","36.9","16.72","19.12","3.25","2.55","533.35","678.73","127.26"
"39","2005","6","Madhya Pradesh","Vidisha","730.2","108.53","10.01","37.38","17.41","19.37","3.4","2.95","531.07","663.12","124.86"
"39","2006","6","Madhya Pradesh","Vidisha","730.2","109.6","9.19","38.1","17.05","19.15","3.34","2.21","531.44","684.06","128.72"
"39","2007","6","Madhya Pradesh","Vidisha","730.2","109.6","8.24","38.84","14.25","21.24","3.32","2.35","532.15","728.87","136.97"
"39","2008","6","Madhya Pradesh","Vidisha","730.2","109.6","8.14","38.44","12.69","22.84","4.69","2.4","531.25","744.4","140.12"
"39","2009","6","Madhya Pradesh","Vidisha","730.2","109.6","8.14","39.07","13.74","21.76","3.69","1.59","532.4","767.09","144.08"
"39","2010","6","Madhya Pradesh","Vidisha","730.2","109.6","10.7","38.34","9.43","22.88","3.31","1.38","531.9","791.84","148.87"
"39","2011","6","Madhya Pradesh","Vidisha","730.2","109.6","11.78","39.08","9.77","23.0","2.87","1.4","530.07","788.42","148.74"
"39","2012","6","Madhya Pradesh","Vidisha","730.2","109.62","9.78","41.2","9.05","25.21","2.68","1.52","530.91","840.2","158.26"
"39","2013","6","Madhya Pradesh","Vidisha","730.2","109.62","9.2","41.94","8.17","23.8","2.38","1.26","533.61","919.28","172.28"
"39","2014","6","Madhya Pradesh","Vidisha","730.2","109.62","9.37","41.72","4.19","28.47","2.83","1.12","532.65","897.54","168.5"
"39","2015","6","Madhya Pradesh","Vidisha","730.2","109.62","9.9","41.08","3.45","27.9","2.35","0.9","534.78","969.33","181.26"
"39","2016","6","Madhya Pradesh","Vidisha","730.2","109.62","7.68","42.59","3.59","28.04","2.15","3.86","532.5","971.94","182.52"
"39","2017","6","Madhya Pradesh","Vidisha","730.2","109.62","7.68","43.08","3.35","29.1","2.67","1.71","532.79","1004.51","188.54"
"39","2018","6","Madhya Pradesh","Vidisha","730.2","109.61","7.68","41.2","3.65","29.11","2.19","1.55","533.4","1024.4","192.05"
"39","2019","6","Madhya Pradesh","Vidisha","730.2","109.61","7.68","41.94","2.74","28.87","1.63","1.26","535.89","1048.63","195.68"
"39","2020","6","Madhya Pradesh","Vidisha","730.2","109.61","7.68","41.72","2.82","24.87","1.63","4.12","538.92","1059.83","196.66"
"40","2000","6","Madhya Pradesh","Betul","1007.8","395.97","25.44","46.98","49.08","27.01","32.6","43.97","386.76","442.37","114.38"
"40","2001","6","Madhya Pradesh","Betul","1007.8","396.36","25.43","47.07","46.29","27.11","34.14","32.98","398.41","510.88","128.23"
"40","2002","6","Madhya Pradesh","Betul","1007.8","396.24","25.92","46.78","43.85","27.24","34.67","33.69","399.41","525.49","131.57"
"40","2003","6","Madhya Pradesh","Betul","1007.8","396.28","25.94","46.8","42.33","27.64","36.0","31.68","401.13","529.29","131.95"
"40","2004","6","Madhya Pradesh","Betul","1025.44","414.01","25.94","46.8","42.43","27.47","35.47","32.28","401.03","529.52","132.04"
"40","2005","6","Madhya Pradesh","Betul","1025.44","414.64","25.94","46.8","40.8","27.55","35.01","31.16","403.53","554.63","137.44"
"40","2006","6","Madhya Pradesh","Betul","1007.8","113.67","25.94","46.82","40.93","27.29","34.89","30.61","404.62","561.08","138.67"
"40","2007","6","Madhya Pradesh","Betul","1007.8","113.69","25.89","46.81","39.23","27.3","38.12","14.96","418.77","571.71","136.52"
"40","2008","6","Madhya Pradesh","Betul","1007.8","113.59","25.94","46.84","38.75","27.21","38.44","17.91","416.09","576.9","138.65"
"40","2009","6","Madhya Pradesh","Betul","1007.8","114.08","25.94","46.85","38.77","26.92","38.46","11.71","422.03","607.04","143.84"
"40","2010","6","Madhya Pradesh","Betul","1007.8","114.36","25.94","46.85","38.77","27.74","38.46","6.61","426.05","630.59","148.01"
"40","2011","6","Madhya Pradesh","Betul","1007.8","114.36","25.94","46.85","38.77","27.67","38.46","6.71","426.01","567.85","133.29"
"40","2012","6","Madhya Pradesh","Betul","1007.8","397.39","25.94","46.85","38.77","27.82","24.7","6.74","439.6","601.87","136.91"
"40","2013","6","Madhya Pradesh","Betul","1007.8","397.39","25.94","46.85","38.77","27.79","22.92","7.56","440.58","604.46","137.2"
"40","2014","6","Madhya Pradesh","Betul","1007.8","397.39","25.94","46.85","38.77","27.79","24.91","15.17","430.98","607.62","140.99"
"40","2015","6","Madhya Pradesh","Betul","1007.8","397.39","25.94","46.85","38.77","27.82","34.91","2.87","433.25","602.11","138.98"
"40","2016","6","Madhya Pradesh","Betul","1007.8","397.39","24.54","47.0","39.66","28.8","21.67","30.66","416.97","599.57","143.79"
"40","2017","6","Madhya Pradesh","Betul","1007.8","394.79","24.22","52.0","38.88","28.47","24.75","16.07","427.97","632.41","147.77"
"40","2018","6","Madhya Pradesh","Betul","1007.8","395.48","24.79","46.85","39.9","28.3","24.68","21.12","420.31","611.93","145.59"
"40","2019","6","Madhya Pradesh","Betul","1007.8","395.05","24.19","46.85","28.8","28.02","15.13","10.92","453.47","770.47","169.9"
"40","2020","6","Madhya Pradesh","Betul","1007.8","395.05","24.19","46.85","28.8","28.02","15.13","10.92","461.35","825.81","179.0"
"41","2000","6","Madhya Pradesh","Rajgarh","616.3","18.8","30.62","40.81","28.59","77.47","3.5","3.23","413.23","497.86","120.48"
"41","2001","6","Madhya Pradesh","Rajgarh","616.3","18.6","30.29","40.06","35.01","70.35","4.49","3.33","414.12","525.36","126.86"
"41","2002","6","Madhya Pradesh","Rajgarh","616.3","17.64","28.2","42.45","30.8","72.63","6.92","4.58","413.04","469.81","113.74"
"41","2003","6","Madhya Pradesh","Rajgarh","616.3","17.64","30.17","40.69","31.44","68.59","5.42","2.42","419.9","584.65","139.24"
"41","2004","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.9","41.06","29.95","67.7","5.25","1.7","423.05","607.71","143.65"
"41","2005","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.22","41.91","32.08","63.98","4.58","2.14","424.52","548.37","129.17"
"41","2006","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.15","42.23","28.83","66.21","4.67","1.57","425.76","608.68","142.96"
"41","2007","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.06","42.48","28.8","64.79","4.47","1.16","427.67","633.4","148.1"
"41","2008","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.05","42.84","28.82","63.53","4.41","1.8","427.98","604.21","141.18"
"41","2009","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.16","42.78","28.65","62.89","3.86","1.48","429.6","691.98","161.08"
"41","2010","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.1","43.31","28.0","61.7","3.14","0.81","432.37","735.1","170.02"
"41","2011","6","Madhya Pradesh","Rajgarh","616.3","17.64","28.99","44.23","27.11","58.92","3.34","0.95","434.86","745.65","171.47"
"41","2012","6","Madhya Pradesh","Rajgarh","616.3","17.64","28.99","44.39","26.75","56.6","2.64","0.84","438.21","772.49","176.28"
"41","2013","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.02","44.66","30.29","48.81","4.41","2.12","439.1","783.95","178.54"
"41","2014","6","Madhya Pradesh","Rajgarh","616.3","17.64","28.95","44.58","26.25","55.12","2.89","1.04","439.58","789.99","179.71"
"41","2015","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.02","44.84","26.33","54.14","2.75","0.85","440.48","795.24","180.54"
"41","2016","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.02","47.51","26.33","50.52","2.99","0.34","441.72","799.6","181.02"
"41","2017","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.02","48.04","26.32","50.31","2.41","1.02","441.3","808.36","183.18"
"41","2018","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.02","44.38","25.46","45.97","2.23","1.58","445.85","825.79","185.22"
"41","2019","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.02","44.66","22.47","43.84","3.07","1.33","449.63","854.5","190.05"
"41","2020","6","Madhya Pradesh","Rajgarh","616.3","17.64","24.02","44.58","22.47","22.74","3.07","11.45","482.51","952.63","197.43"
"42","2000","6","Madhya Pradesh","Shajapur","617.28","4.98","35.38","48.28","15.31","60.91","0.75","0.9","443.72","521.39","117.5"
"42","2001","6","Madhya Pradesh","Shajapur","617.28","4.72","39.17","50.8","15.07","53.97","1.19","0.26","445.04","567.17","127.44"
"42","2002","6","Madhya Pradesh","Shajapur","617.54","4.98","41.56","50.79","14.59","50.55","1.14","0.57","446.3","550.3","123.3"
"42","2003","6","Madhya Pradesh","Shajapur","617.54","4.98","40.7","51.73","13.78","48.21","1.38","-0.13","449.83","661.21","146.99"
"42","2004","6","Madhya Pradesh","Shajapur","617.54","4.98","40.63","51.32","12.51","48.54","1.25","-0.1","451.34","682.99","151.32"
"42","2005","6","Madhya Pradesh","Shajapur","617.53","5.01","40.46","51.42","11.37","50.28","0.74","-0.21","451.4","620.81","137.53"
"42","2006","6","Madhya Pradesh","Shajapur","617.53","5.01","39.32","53.84","9.42","49.88","0.88","-0.19","452.31","679.16","150.15"
"42","2007","6","Madhya Pradesh","Shajapur","617.54","5.01","38.65","54.04","9.14","49.49","0.7","-0.37","453.64","722.75","159.32"
"42","2008","6","Madhya Pradesh","Shajapur","617.54","5.01","39.07","53.1","9.36","49.14","0.93","-0.44","454.13","690.1","151.96"
"42","2009","6","Madhya Pradesh","Shajapur","617.62","5.01","39.36","53.6","9.25","49.84","0.56","-0.6","453.33","740.04","163.25"
"42","2010","6","Madhya Pradesh","Shajapur","617.62","5.01","39.06","53.57","8.81","48.81","0.32","-0.62","455.39","776.86","170.59"
"42","2011","6","Madhya Pradesh","Shajapur","617.62","5.01","38.68","53.79","11.57","46.25","0.39","-0.59","455.26","774.43","170.11"
"42","2012","6","Madhya Pradesh","Shajapur","617.62","5.19","38.85","53.78","11.07","43.46","0.33","-0.53","458.39","783.6","170.95"
"42","2013","6","Madhya Pradesh","Shajapur","618.62","6.12","40.32","54.51","16.99","39.77","1.17","0.33","459.33","799.25","174.0"
"42","2014","6","Madhya Pradesh","Shajapur","618.62","6.14","39.82","54.34","17.78","38.24","0.98","0.57","460.67","780.31","169.39"
"42","2015","6","Madhya Pradesh","Shajapur","618.62","6.11","39.55","54.99","16.67","38.97","2.11","0.46","459.7","787.14","171.23"
